,Company,Memory_Structure_Categories,Gpu_Type,Gpu_Company,OpSys,Cpu_Company,Inches,CPU_Frequency_Numeric,Ram_Numeric,Size_Numeric,Weight_Numeric,Price_dollars
1176,Microsoft,SSD,Iris Plus Graphics 640,Intel,Windows 10 S,Intel,13.5,2.5,8 MB,256MB,1.25,1979$
1177,Toshiba,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.25,1689$
1178,Asus,SSD,UHD Graphics 620,Intel,Windows 10,Intel,14,1.8,8 MB,256MB,1.25,1209$
1179,Toshiba,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,4 MB,128MB,1.25,1199$
1180,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,256MB,1.25,1154$
1181,Razer,SSD,HD Graphics 520,Intel,Windows 10,Intel,12.5,2.5,8 MB,256MB,1.25,1132$
1182,Acer,Flash,HD Graphics 400,Intel,Chrome OS,Intel,11.6,1.6,4 MB,32MB,1.25,428$
1183,Acer,Flash,HD Graphics 400,Intel,Chrome OS,Intel,11.6,1.6,4 MB,32MB,1.25,417$
1184,Acer,Flash,HD Graphics 500,Intel,Windows 10,Intel,11.6,2,4 MB,32MB,1.25,384$
1185,Acer,Flash,HD Graphics 400,Intel,Chrome OS,Intel,11.6,1.6,4 MB,32MB,1.25,327$
1186,Lenovo,SSD,HD Graphics 400,Intel,Chrome OS,Intel,11.6,1.6,4 MB,16MB,1.25,292$
1187,Dell,SSD,HD Graphics 615,Intel,Windows 10,Intel,13.3,1.3,8 MB,512MB,1.24,2214$
1188,Dell,SSD,HD Graphics 615,Intel,Windows 10,Intel,13.3,1.2,8 MB,256MB,1.24,2089$
1189,Toshiba,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,16 MB,512MB,1.24,2052$
1190,Dell,SSD,HD Graphics 615,Intel,Windows 10,Intel,13.3,1.2,8 MB,256MB,1.24,1994$
1191,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.23,2056$
1192,Samsung,SSD,GeForce 940MX,Nvidia,Windows 10,Intel,15,2.7,16 MB,256MB,1.23,2034$
1193,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.23,1539$
1194,Dell,SSD,Iris Plus Graphics 640,Intel,Windows 10,Intel,13.3,2.4,8 MB,256MB,1.23,1517$
1195,Dell,SSD,Iris Plus Graphics 640,Intel,Windows 10,Intel,13.3,2.4,8 MB,256MB,1.23,1517$
1196,Dell,SSD,HD Graphics 520,Intel,Linux,Intel,13.3,2.4,8 MB,256MB,1.23,1209$
1197,HP,Flash,HD Graphics 400,Intel,Chrome OS,Intel,11.6,1.6,4 MB,16MB,1.23,424$
1198,Dell,SSD,HD Graphics 615,Intel,Windows 10,Intel,13.3,1.3,16 MB,512MB,1.22,2089$
1199,Dell,SSD,HD Graphics 615,Intel,Windows 10,Intel,13.3,1.3,16 MB,256MB,1.22,1814$
1200,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,128MB,1.22,1077$
1201,Vero,Flash,HD Graphics 500,Intel,Windows 10,Intel,14,1.1,4 MB,32MB,1.22,223$
1202,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,16 MB,1000MB,1.21,2749$
1203,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,8 MB,256MB,1.21,2144$
1204,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,8 MB,256MB,1.21,1814$
1205,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.21,1792$
1206,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,128MB,1.21,1759$
1207,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,16 MB,512MB,1.2,2948$
1208,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,16 MB,1000MB,1.2,2479$
1209,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,16 MB,512MB,1.2,2056$
1210,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.5,16 MB,512MB,1.2,1922$
1211,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.3,8 MB,256MB,1.2,1749$
1212,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,8 MB,256MB,1.2,1737$
1213,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.4,8 MB,256MB,1.2,1689$
1214,Toshiba,SSD,HD Graphics 520,Intel,Windows 7,Intel,13.3,2.3,8 MB,256MB,1.2,1606$
1215,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.2,1595$
1216,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,8 MB,256MB,1.2,1594$
1217,Dell,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,8 MB,256MB,1.2,1539$
1218,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.2,1499$
1219,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.3,8 MB,256MB,1.2,1334$
1220,Toshiba,SSD,HD Graphics 520,Intel,Windows 7,Intel,13.3,2.3,4 MB,128MB,1.2,1315$
1221,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.3,4 MB,128MB,1.2,1315$
1222,Asus,Flash,HD Graphics 515,Intel,Chrome OS,Intel,12.5,1.2,8 MB,64MB,1.2,1275$
1223,Acer,SSD,HD Graphics 615,Intel,Windows 10,Intel,14,1.3,8 MB,256MB,1.2,1264$
1224,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.2,1242$
1225,Toshiba,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.3,8 MB,256MB,1.2,1205$
1226,Asus,SSD,HD Graphics 515,Intel,Windows 10,Intel,13.3,0.9,8 MB,512MB,1.2,802$
1227,Asus,SSD,HD Graphics 515,Intel,Windows 10,Intel,13.3,0.9,8 MB,512MB,1.2,802$
1228,Asus,SSD,HD Graphics 515,Intel,Windows 10,Intel,13.3,0.9,8 MB,512MB,1.2,802$
1229,Asus,Flash,HD Graphics 515,Intel,Chrome OS,Intel,12.5,0.9,4 MB,64MB,1.2,736$
1230,Mediacom,SSD,HD Graphics 500,Intel,Windows 10,Intel,13.3,1.1,4 MB,32MB,1.2,406$
1231,Asus,Flash,HD Graphics 500,Intel,Windows 10 S,Intel,11.6,1.1,4 MB,64MB,1.2,374$
1232,Asus,Flash,HD Graphics 400,Intel,Chrome OS,Intel,11.6,1.6,4 MB,16MB,1.2,317$
1233,Lenovo,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,8 MB,512MB,1.19,1649$
1234,Dell,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.8,16 MB,256MB,1.18,2045$
1235,Samsung,SSD,HD Graphics 620,Intel,Windows 10,Intel,15,2.7,8 MB,256MB,1.17,1869$
1236,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.5,8 MB,512MB,1.17,1855$
1237,HP,Flash,HD Graphics 400,Intel,Windows 10,Intel,11.6,1.6,2 MB,32MB,1.17,230$
1238,HP,Flash,HD Graphics 400,Intel,Windows 10,Intel,11.6,1.6,2 MB,32MB,1.17,230$
1239,HP,Flash,HD Graphics 400,Intel,Windows 10,Intel,11.6,1.6,2 MB,32MB,1.17,230$
1240,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.5,8 MB,512MB,1.16,2166$
1241,HP,SSD,HD Graphics 515,Intel,Windows 10,Intel,13.3,1.2,16 MB,512MB,1.16,2162$
1242,HP,SSD,HD Graphics 515,Intel,Windows 10,Intel,13.3,1.1,8 MB,256MB,1.16,1869$
1243,HP,SSD,HD Graphics 520,Intel,Windows 10,Intel,13.3,2.3,8 MB,256MB,1.16,1859$
1244,Mediacom,SSD,HD Graphics 500,Intel,Windows 10,Intel,11.6,1.1,4 MB,32MB,1.16,329$
1245,Lenovo,Flash,HD Graphics 500,Intel,Windows 10,Intel,11.6,1.1,2 MB,32MB,1.15,335$
1246,Samsung,Flash,HD Graphics 400,Intel,Chrome OS,Intel,11.6,1.6,4 MB,16MB,1.15,296$
1247,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,16 MB,512MB,1.14,2695$
1248,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,16 MB,1000MB,1.13,2888$
1249,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,512MB,1.13,2749$
1250,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,512MB,1.13,2510$
1251,Lenovo,Flash,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,256MB,1.13,2254$
1252,Lenovo,Flash,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.13,2063$
1253,Acer,SSD,HD Graphics 615,Intel,Windows 10,Intel,13.3,1.2,8 MB,256MB,1.12,1088$
1254,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,8 MB,256MB,1.11,1484$
1255,HP,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.11,1264$
1256,Lenovo,SSD,HD Graphics 520,Intel,Windows 7,Intel,14,2.6,16 MB,256MB,1.1,2882$
1257,Google,SSD,HD Graphics 615,Intel,Chrome OS,Intel,12.3,1.3,16 MB,512MB,1.1,2419$
1258,Lenovo,SSD,HD Graphics 520,Intel,Windows 10,Intel,14,2.6,16 MB,512MB,1.1,2309$
1259,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,16 MB,512MB,1.1,2090$
1260,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,512MB,1.1,2060$
1261,Toshiba,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.7,8 MB,512MB,1.1,1969$
1262,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,16 MB,512MB,1.1,1924$
1263,Google,SSD,HD Graphics 615,Intel,Chrome OS,Intel,12.3,1.2,8 MB,256MB,1.1,1715$
1264,Asus,SSD,UHD Graphics 620,Intel,Windows 10,Intel,13.3,1.8,8 MB,512MB,1.1,1649$
1265,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.1,1494$
1266,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,1.6,8 MB,256MB,1.1,1447$
1267,Lenovo,SSD,HD Graphics 515,Intel,Windows 10,Intel,11.3,1.2,8 MB,256MB,1.1,1429$
1268,Google,SSD,HD Graphics 615,Intel,Chrome OS,Intel,12.3,1.2,8 MB,128MB,1.1,1403$
1269,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.5,8 MB,256MB,1.1,1249$
1270,Lenovo,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.1,1099$
1271,Asus,Flash,HD Graphics 500,Intel,Windows 10,Intel,11.6,1.1,2 MB,32MB,1.1,303$
1272,Asus,Flash,HD Graphics 500,Intel,Windows 10,Intel,11.6,1.1,2 MB,32MB,1.1,270$
1273,HP,SSD,HD Graphics 515,Intel,Windows 10,Intel,12.5,1.2,8 MB,240MB,1.09,3410$
1274,LG,SSD,HD Graphics 620,Intel,Windows 10,Intel,15.6,1.8,8 MB,512MB,1.09,2529$
1275,LG,SSD,HD Graphics 620,Intel,Windows 10,Intel,15.6,2.7,16 MB,512MB,1.08,2309$
1276,Apple,Flash,HD Graphics 6000,Intel,Mac OS X,Intel,11.6,1.6,4 MB,256MB,1.08,1055$
1277,Toshiba,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,32 MB,512MB,1.05,3079$
1278,Toshiba,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,16 MB,512MB,1.05,2449$
1279,Toshiba,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.05,1839$
1280,Huawei,SSD,HD Graphics 620,Intel,Windows 10,Intel,13,2.7,8 MB,512MB,1.05,1649$
1281,Toshiba,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,1.05,1623$
1282,Huawei,SSD,HD Graphics 620,Intel,Windows 10,Intel,13,2.5,8 MB,256MB,1.05,1484$
1283,Toshiba,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,4 MB,128MB,1.05,1414$
1284,Lenovo,SSD,HD Graphics 515,Intel,Windows 10,Intel,12.5,1.2,8 MB,512MB,0.99,1539$
1285,LG,SSD,HD Graphics 620,Intel,Windows 10,Intel,14,2.7,8 MB,512MB,0.98,2089$
1286,Asus,Flash,HD Graphics 400,Intel,Windows 10,Intel,11.6,1.44,2 MB,32MB,0.98,211$
1287,HP,SSD,HD Graphics 515,Intel,Windows 10,Intel,12.5,1.2,8 MB,512MB,0.97,2215$
1288,HP,SSD,HD Graphics 515,Intel,Windows 10,Intel,12.5,1.2,8 MB,512MB,0.97,2099$
1289,Apple,SSD,HD Graphics 615,Intel,macOS,Intel,12,1.3,8 MB,512MB,0.92,1661$
1290,Apple,Flash,HD Graphics 515,Intel,Mac OS X,Intel,12,1.1,8 MB,256MB,0.92,1430$
1291,Apple,Flash,HD Graphics 515,Intel,Mac OS X,Intel,12,1.2,8 MB,512MB,0.92,1407$
1292,Apple,SSD,HD Graphics 615,Intel,macOS,Intel,12,1.2,8 MB,256MB,0.92,1389$
1293,Apple,Flash,HD Graphics 5300,Intel,Mac OS X,Intel,12,1.2,8 MB,512MB,0.92,1282$
1294,Apple,Flash,HD Graphics 5300,Intel,Mac OS X,Intel,12,1.1,8 MB,256MB,0.92,1279$
1295,Asus,SSD,HD Graphics 620,Intel,Windows 10,Intel,12.5,2.7,16 MB,512MB,0.91,
1296,Samsung,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.7,16 MB,256MB,0.81,1814$
1297,Samsung,SSD,HD Graphics 620,Intel,Windows 10,Intel,13.3,2.5,8 MB,256MB,0.81,1649$
1298,Lenovo,Flash,HD Graphics 400,Intel,Windows 10,Intel,10.1,1.44,4 MB,64MB,0.69,711$
1299,Lenovo,Flash,HD Graphics 400,Intel,Android,Intel,10.1,1.44,4 MB,64MB,0.69,604$
1300,Lenovo,Flash,HD Graphics 400,Intel,Windows 10,Intel,10.1,1.44,4 MB,64MB,0.69,527$
1301,Lenovo,Flash,HD Graphics 400,Intel,Android,Intel,10.1,1.44,4 MB,64MB,0.69,351$
